Region,Channel,Event,Timestamp,animal.ID,Trial,index,Signal,Reference,zdFF
Region1G,470,FD,-7.099999999999817,B1715,1,28483,0.036199813,0.037294585,-0.8900517209315116
Region1G,470,FD,-6.999999999999815,B1715,1,28484,0.0366655,0.037204715,-0.8168954898568186
Region1G,470,FD,-6.899999999999814,B1715,1,28485,0.038022292,0.03740838,-0.7423951401401206
Region1G,470,FD,-6.799999999999812,B1715,1,28486,0.039061041,0.037283497,-0.6828438201560088
Region1G,470,FD,-6.699999999999811,B1715,1,28487,0.038877218,0.037293417,-0.6278664658397104
Region1G,470,FD,-6.59999999999981,B1715,1,28488,0.038417951,0.037062325,-0.5578440624598765
Region1G,470,FD,-6.499999999999808,B1715,1,28489,0.038487395,0.037701914,-0.4678482074638892
Region1G,470,FD,-6.399999999999807,B1715,1,28490,0.037993114,0.037785948,-0.3548401799838285
Region1G,470,FD,-6.299999999999805,B1715,1,28491,0.03761788,0.037128852,-0.260255973355298
Region1G,470,FD,-6.199999999999804,B1715,1,28492,0.039139823,0.038106909,-0.1709113129225001
Region1G,470,FD,-6.0999999999998025,B1715,1,28493,0.040172152,0.038496732,-0.057509185993372396
Region1G,470,FD,-5.999999999999801,B1715,1,28494,0.041644491,0.038703315,0.08727794140838124
Region1G,470,FD,-5.8999999999998,B1715,1,28495,0.041880836,0.038139589,0.2748998276397425
Region1G,470,FD,-5.799999999999798,B1715,1,28496,0.042654645,0.037886905,0.5300797399888546
Region1G,470,FD,-5.699999999999797,B1715,1,28497,0.043347923,0.037911415,0.8028327659407356
Region1G,470,FD,-5.599999999999795,B1715,1,28498,0.044281046,0.038117414,1.0305812439504767
Region1G,470,FD,-5.499999999999794,B1715,1,28499,0.045581232,0.038225373,1.2018707621950762
Region1G,470,FD,-5.3999999999997925,B1715,1,28500,0.047410714,0.038115663,1.3030706663383747
Region1G,470,FD,-5.299999999999791,B1715,1,28501,0.048078315,0.038146592,1.378168645176656
Region1G,470,FD,-5.19999999999979,B1715,1,28502,0.04742472,0.038196195,1.4110456582879534
Region1G,470,FD,-5.099999999999788,B1715,1,28503,0.046168301,0.038163515,1.4019543864864237
Region1G,470,FD,-4.999999999999787,B1715,1,28504,0.045062442,0.038288982,1.3540146294574504
Region1G,470,FD,-4.899999999999785,B1715,1,28505,0.044832516,0.038527077,1.2668984048458098
Region1G,470,FD,-4.799999999999784,B1715,1,28506,0.044325397,0.038684057,1.1172303620597064
Region1G,470,FD,-4.699999999999783,B1715,1,28507,0.043628035,0.038918067,0.9853722772667377
Region1G,470,FD,-4.599999999999781,B1715,1,28508,0.042752101,0.038438959,0.9606666481097988
Region1G,470,FD,-4.49999999999978,B1715,1,28509,0.042482493,0.038284897,1.07073518793285
Region1G,470,FD,-4.399999999999778,B1715,1,28510,0.042111345,0.038272059,1.201867548079751
Region1G,470,FD,-4.299999999999777,B1715,1,28511,0.043304739,0.038105742,1.312908876064642
Region1G,470,FD,-4.1999999999997755,B1715,1,28512,0.046576797,0.038252218,1.4161040180106277
Region1G,470,FD,-4.099999999999774,B1715,1,28513,0.050623249,0.038956583,1.502461419703774
Region1G,470,FD,-3.9999999999997726,B1715,1,28514,0.050360644,0.039221522,1.5943824276889536
Region1G,470,FD,-3.899999999999771,B1715,1,28515,0.049288049,0.039261788,1.6441389414031524
Region1G,470,FD,-3.79999999999977,B1715,1,28516,0.048395191,0.039246032,1.683765044511951
Region1G,470,FD,-3.6999999999997684,B1715,1,28517,0.046897759,0.039156162,1.6682891003180187
Region1G,470,FD,-3.599999999999767,B1715,1,28518,0.046290266,0.03879085,1.539384977310813
Region1G,470,FD,-3.4999999999997655,B1715,1,28519,0.044738562,0.0390412,1.3451239975427332
Region1G,470,FD,-3.399999999999764,B1715,1,28520,0.043586018,0.038328081,1.1864661194301702
Region1G,470,FD,-3.2999999999997627,B1715,1,28521,0.042789449,0.038160598,1.0399512667128177
Region1G,470,FD,-3.1999999999997613,B1715,1,28522,0.041945028,0.038270892,0.8982421699209922
Region1G,470,FD,-3.09999999999976,B1715,1,28523,0.043165266,0.038189192,0.7791030393110083
Region1G,470,FD,-2.9999999999997584,B1715,1,28524,0.043951331,0.038055556,0.6586916285356699
Region1G,470,FD,-2.899999999999757,B1715,1,28525,0.043366597,0.038179272,0.5724882918680911
Region1G,470,FD,-2.7999999999997556,B1715,1,28526,0.042668651,0.038199697,0.482522742128167
Region1G,470,FD,-2.699999999999754,B1715,1,28527,0.042051821,0.038220705,0.4118894727331685
Region1G,470,FD,-2.5999999999997527,B1715,1,28528,0.041615896,0.038221872,0.34580268647306744
Region1G,470,FD,-2.4999999999997513,B1715,1,28529,0.041018908,0.038000117,0.23838379456112296
Region1G,470,FD,-2.39999999999975,B1715,1,28530,0.040634337,0.038809524,0.09461193768545752
Region1G,470,FD,-2.2999999999997485,B1715,1,28531,0.040152894,0.037997199,-0.0462863029096567
Region1G,470,FD,-2.199999999999747,B1715,1,28532,0.039627101,0.038367764,-0.17398143013898482
Region1G,470,FD,-2.0999999999997456,B1715,1,28533,0.039431606,0.038415033,-0.281864534535116
Region1G,470,FD,-1.9999999999997442,B1715,1,28534,0.039026027,0.038485061,-0.3606482997714979
Region1G,470,FD,-1.8999999999997428,B1715,1,28535,0.038560924,0.038635621,-0.4290957603303963
Region1G,470,FD,-1.7999999999997414,B1715,1,28536,0.03817402,0.038377101,-0.43906543472189746
Region1G,470,FD,-1.69999999999974,B1715,1,28537,0.038101657,0.038110411,-0.355884061595054
Region1G,470,FD,-1.5999999999997385,B1715,1,28538,0.038678221,0.038047386,-0.2154826958915204
Region1G,470,FD,-1.499999999999737,B1715,1,28539,0.038698646,0.038237045,-0.05342993707405003
Region1G,470,FD,-1.3999999999997357,B1715,1,28540,0.039933473,0.038217787,0.23099752374610583
Region1G,470,FD,-1.2999999999997343,B1715,1,28541,0.043252218,0.03814134,0.5396168991466548
Region1G,470,FD,-1.1999999999997328,B1715,1,28542,0.04451564,0.038045635,0.8356173694144242
Region1G,470,FD,-1.0999999999997314,B1715,1,28543,0.045064192,0.038029295,1.1060384604990054
Region1G,470,FD,-0.99999999999973,B1715,1,28544,0.049105976,0.038147759,1.344163206819837
Region1G,470,FD,-0.8999999999997286,B1715,1,28545,0.049427521,0.038151844,1.5635295330751584
Region1G,470,FD,-0.7999999999997272,B1715,1,28546,0.048873716,0.038379435,1.710196050166947
Region1G,470,FD,-0.6999999999997257,B1715,1,28547,0.047829715,0.038031629,1.751266843404899
Region1G,470,FD,-0.5999999999997243,B1715,1,28548,0.047410714,0.038255719,1.7286538822348756
Region1G,470,FD,-0.4999999999997229,B1715,1,28549,0.046550537,0.038102824,1.6882651946113865
Region1G,470,FD,-0.39999999999972147,B1715,1,28550,0.045330882,0.038370682,1.512067116073005
Region1G,470,FD,-0.29999999999972005,B1715,1,28551,0.044968487,0.03851599,1.4378606880099056
Region1G,470,FD,-0.19999999999971863,B1715,1,28552,0.043832283,0.038251634,1.4623381087445295
Region1G,470,FD,-0.0999999999997172,B1715,1,28553,0.043380019,0.037630719,1.572403763992146
Region1G,470,FD,2.8421709430404007e-13,B1715,1,28554,0.04270775,0.038068978,1.6794998438768225
Region1G,470,FD,0.10000000000028564,B1715,1,28555,0.046443161,0.037620215,1.7697910377245236
Region1G,470,FD,0.20000000000028706,B1715,1,28556,0.048897642,0.036912932,1.8639396830480714
Region1G,470,FD,0.3000000000002885,B1715,1,28557,0.051195728,0.036988796,1.9581187418802468
Region1G,470,FD,0.4000000000002899,B1715,1,28558,0.05087535,0.037559524,2.042105052361762
Region1G,470,FD,0.5000000000002913,B1715,1,28559,0.049597923,0.03772584,2.1367539673098497
Region1G,470,FD,0.6000000000002927,B1715,1,28560,0.048304155,0.03763422,2.4014009930353564
Region1G,470,FD,0.7000000000002942,B1715,1,28561,0.047695495,0.037362862,2.5551136676650317
Region1G,470,FD,0.8000000000002956,B1715,1,28562,0.046387722,0.037429388,2.628338037301603
Region1G,470,FD,0.900000000000297,B1715,1,28563,0.046322946,0.036812558,2.6469620546191064
Region1G,470,FD,1.0000000000002984,B1715,1,28564,0.05209267,0.037761438,2.710787900533459
Region1G,470,FD,1.1000000000002998,B1715,1,28565,0.05259979,0.038622199,2.8470654558248105
Region1G,470,FD,1.2000000000003013,B1715,1,28566,0.052352941,0.038260387,2.968541654955242
Region1G,470,FD,1.3000000000003027,B1715,1,28567,0.052354692,0.037789449,3.05804671694095
Region1G,470,FD,1.4000000000003041,B1715,1,28568,0.053307656,0.037755602,3.161476682426632
Region1G,470,FD,1.5000000000003055,B1715,1,28569,0.05481676,0.03820845,3.245761100914849
Region1G,470,FD,1.600000000000307,B1715,1,28570,0.053154178,0.038395775,3.165592318202053
Region1G,470,FD,1.7000000000003084,B1715,1,28571,0.05165091,0.038562092,3.0924283076570513
Region1G,470,FD,1.8000000000003098,B1715,1,28572,0.050833917,0.038608193,3.0151041396817964
Region1G,470,FD,1.9000000000003112,B1715,1,28573,0.050575397,0.038829365,2.891937364917
Region1G,470,FD,2.0000000000003126,B1715,1,28574,0.050194911,0.039422269,2.7292700176189078
Region1G,470,FD,2.100000000000314,B1715,1,28575,0.050308707,0.039194678,2.533583236750062
Region1G,470,FD,2.2000000000003155,B1715,1,28576,0.05024218,0.039389589,2.3599933126149275
Region1G,470,FD,2.300000000000317,B1715,1,28577,0.049328898,0.040165733,2.1883046190350215
Region1G,470,FD,2.4000000000003183,B1715,1,28578,0.048870215,0.040156979,2.0444970466860215
Region1G,470,FD,2.5000000000003197,B1715,1,28579,0.048475724,0.039412348,1.8948629196072235
Region1G,470,FD,2.600000000000321,B1715,1,28580,0.047764939,0.039858777,1.7430906064967358
Region1G,470,FD,2.7000000000003226,B1715,1,28581,0.045048436,0.03786648,1.5566975963210863
Region1G,470,FD,2.800000000000324,B1715,1,28582,0.043931489,0.035711951,1.358422458367318
Region1G,470,FD,2.9000000000003254,B1715,1,28583,0.043736578,0.036394725,1.19453761175169
Region1G,470,FD,3.000000000000327,B1715,1,28584,0.043117997,0.036716853,1.0753938713984887
Region1G,470,FD,3.1000000000003283,B1715,1,28585,0.042065243,0.036630486,0.9728124461050444
Region1G,470,FD,3.2000000000003297,B1715,1,28586,0.041270425,0.036321779,0.8904193296412279
Region1G,470,FD,3.300000000000331,B1715,1,28587,0.040898693,0.035918534,0.8448903076500652
Region1G,470,FD,3.4000000000003325,B1715,1,28588,0.042189542,0.036135037,0.8057780475487024
Region1G,470,FD,3.500000000000334,B1715,1,28589,0.042747432,0.035986811,0.7683596777757696
Region1G,470,FD,3.6000000000003354,B1715,1,28590,0.042933007,0.036715103,0.7471227745639025
Region1G,470,FD,3.700000000000337,B1715,1,28591,0.042694328,0.036653828,0.7224720546236465
Region1G,470,FD,3.800000000000338,B1715,1,28592,0.042988445,0.036485761,0.6901160475655067
Region1G,470,FD,3.9000000000003396,B1715,1,28593,0.042679739,0.036874416,0.6823991440963035
Region1G,470,FD,4.000000000000341,B1715,1,28594,0.04237395,0.036739613,0.6428273891650896
Region1G,470,FD,4.1000000000003425,B1715,1,28595,0.040838585,0.036048669,0.5782864314531803
Region1G,470,FD,4.200000000000344,B1715,1,28596,0.040770892,0.037433473,0.5245849667539371
Region1G,470,FD,4.300000000000345,B1715,1,28597,0.040843838,0.036280929,0.4795482356225467
Region1G,470,FD,4.400000000000347,B1715,1,28598,0.041068511,0.036639823,0.4790960617287759
Region1G,470,FD,4.500000000000348,B1715,1,28599,0.04080824,0.03663282,0.5188421842528419
Region1G,470,FD,4.60000000000035,B1715,1,28600,0.040886438,0.036521359,0.5511831622418765
Region1G,470,FD,4.700000000000351,B1715,1,28601,0.041073179,0.036649743,0.6119821605701419
Region1G,470,FD,4.800000000000352,B1715,1,28602,0.043214869,0.036881419,0.7019193883620674
Region1G,470,FD,4.900000000000354,B1715,1,28603,0.043880719,0.036466503,0.7476303062737575
Region1G,470,FD,5.000000000000355,B1715,1,28604,0.043741246,0.037062325,0.7692118999988902
Region1G,470,FD,5.100000000000357,B1715,1,28605,0.04344888,0.036733777,0.8195994342493286
Region1G,470,FD,5.200000000000358,B1715,1,28606,0.043705065,0.036891923,0.8779818442003194
Region1G,470,FD,5.3000000000003595,B1715,1,28607,0.042640056,0.036513189,1.1037100954651822
Region1G,470,FD,5.400000000000361,B1715,1,28608,0.042150444,0.037137021,1.3018060087117136
Region1G,470,FD,5.500000000000362,B1715,1,28609,0.042659897,0.036674253,1.4508231682591304
Region1G,470,FD,5.600000000000364,B1715,1,28610,0.043070145,0.036635738,1.5805257342668597
Region1G,470,FD,5.700000000000365,B1715,1,28611,0.04984944,0.037686741,1.6941754772355253
Region1G,470,FD,5.800000000000367,B1715,1,28612,0.050069444,0.036363212,1.7859805927796297
Region1G,470,FD,5.900000000000368,B1715,1,28613,0.049376751,0.036645658,1.8718576441049735
Region1G,470,FD,6.0000000000003695,B1715,1,28614,0.04815943,0.036601307,1.9506844076261798
Region1G,470,FD,6.100000000000371,B1715,1,28615,0.047754435,0.037059407,1.98590760366348
Region1G,470,FD,6.200000000000372,B1715,1,28616,0.046963702,0.03678338,2.02879173036568
Region1G,470,FD,6.300000000000374,B1715,1,28617,0.045848506,0.036680672,1.8924561535415196
Region1G,470,FD,6.400000000000375,B1715,1,28618,0.044738562,0.036688842,1.730854494626794
Region1G,470,FD,6.500000000000377,B1715,1,28619,0.043829949,0.03649043,1.597595389226076
Region1G,470,FD,6.600000000000378,B1715,1,28620,0.044363329,0.036193394,1.4737471320856956
Region1G,470,FD,6.700000000000379,B1715,1,28621,0.044003852,0.036125117,1.3387962980013395
Region1G,470,FD,6.800000000000381,B1715,1,28622,0.044470705,0.036754202,1.2010675839361264
Region1G,470,FD,6.900000000000382,B1715,1,28623,0.044688959,0.036846989,1.0795075223735167
Region1G,470,FD,7.000000000000384,B1715,1,28624,0.043500817,0.036279762,0.9813459067717963
Region1G,470,FD,7.100000000000385,B1715,1,28625,0.04280754,0.036928105,0.8939977153122548
Region1G,470,FD,7.2000000000003865,B1715,1,28626,0.041919351,0.03665733,0.7622416498746001
Region1G,470,FD,7.300000000000388,B1715,1,28627,0.041299603,0.036405812,0.6374930280431093
Region1G,470,FD,7.400000000000389,B1715,1,28628,0.041230159,0.036743114,0.5625331516796116
Region1G,470,FD,7.500000000000391,B1715,1,28629,0.040872432,0.036814893,0.4329679024139263
Region1G,470,FD,7.600000000000392,B1715,1,28630,0.039966737,0.036796218,0.3412934836451964
Region1G,470,FD,7.700000000000394,B1715,1,28631,0.040175654,0.037258987,0.28856946746044315
Region1G,470,FD,7.800000000000395,B1715,1,28632,0.041639239,0.036538282,0.2208797396319755
Region1G,470,FD,7.9000000000003965,B1715,1,28633,0.039995331,0.036817227,0.18497194911579276
Region1G,470,FD,8.000000000000398,B1715,1,28634,0.040602241,0.036967787,0.15551881181048005
Region1G,470,FD,8.1000000000004,B1715,1,28635,0.040060107,0.035501867,0.1426509306818601
Region1G,470,FD,8.2000000000004,B1715,1,28636,0.039677288,0.036992297,0.14772891414105005
Region1G,470,FD,8.300000000000402,B1715,1,28637,0.040162232,0.036667834,0.12470517988188222
Region1G,470,FD,8.400000000000404,B1715,1,28638,0.040082866,0.036596055,0.05457111605660247
Region1G,470,FD,8.500000000000405,B1715,1,28639,0.040158147,0.036388305,0.038469870039317185
Region1G,470,FD,8.600000000000406,B1715,1,28640,0.039908964,0.036383637,0.024650478114867716
Region1G,470,FD,8.700000000000408,B1715,1,28641,0.038954832,0.036597806,0.005642268879830041
Region1G,470,FD,8.80000000000041,B1715,1,28642,0.039028945,0.036403478,-0.00020019973522198494
Region1G,470,FD,8.90000000000041,B1715,1,28643,0.039107726,0.036296685,-0.04078212977495055
Region1G,470,FD,9.000000000000412,B1715,1,28644,0.03947479,0.035905112,-0.09437940350861411
Region1G,470,FD,9.100000000000414,B1715,1,28645,0.039969655,0.036500934,-0.16299312525135887
Region1G,470,FD,9.200000000000415,B1715,1,28646,0.039042367,0.03627451,-0.23237945706508115
Region1G,470,FD,9.300000000000416,B1715,1,28647,0.038681723,0.036639823,-0.2756183610522962
Region1G,470,FD,9.400000000000418,B1715,1,28648,0.038011204,0.036364963,-0.3148142628952505
Region1G,470,FD,9.50000000000042,B1715,1,28649,0.037625467,0.036294935,-0.3948037101419476
Region1G,470,FD,9.60000000000042,B1715,1,28650,0.037675654,0.036841737,-0.4806185991880931
Region1G,470,FD,9.700000000000422,B1715,1,28651,0.0373331,0.036495682,-0.5803258922148188
Region1G,470,FD,9.800000000000423,B1715,1,28652,0.03724965,0.035790733,-0.6707024706412154
Region1G,470,FD,9.900000000000425,B1715,1,28653,0.036652661,0.037027894,-0.7493805006844982
Region1G,470,FD,10.000000000000426,B1715,1,28654,0.036951447,0.036876167,-0.8048102726277326
Region1G,470,FD,10.100000000000428,B1715,1,28655,0.035989729,0.03586543,-0.8490157862117828
Region1G,470,FD,10.20000000000043,B1715,1,28656,0.035831583,0.036366713,-0.8894658723471996
Region1G,470,FD,10.30000000000043,B1715,1,28657,0.035498366,0.036067344,-0.9041036633978489
Region1G,470,FD,10.400000000000432,B1715,1,28658,0.036593137,0.037350607,-0.9459084489648959
Region1G,470,FD,10.500000000000433,B1715,1,28659,0.035870098,0.036030579,-0.9382759671040481
Region1G,470,FD,10.600000000000435,B1715,1,28660,0.036287348,0.036967204,-0.9475081022517301
Region1G,470,FD,10.700000000000436,B1715,1,28661,0.036914683,0.036684174,-0.9467287373971801
Region1G,470,FD,10.800000000000438,B1715,1,28662,0.036526611,0.037118931,-0.9481749328361843
Region1G,470,FD,10.90000000000044,B1715,1,28663,0.036810224,0.036831816,-0.9387069341715222
Region1G,470,FD,11.00000000000044,B1715,1,28664,0.036741947,0.037088002,-0.9520938179815922
Region1G,470,FD,11.100000000000442,B1715,1,28665,0.037223973,0.037898576,-0.9837942709827883
Region1G,470,FD,11.200000000000443,B1715,1,28666,0.036415149,0.037439893,-1.006576433942645
Region1G,470,FD,11.300000000000445,B1715,1,28667,0.036815476,0.037711251,-1.0513741048148602
Region1G,470,FD,11.400000000000446,B1715,1,28668,0.036177638,0.037467904,-1.0762854326802564
Region1G,470,FD,11.500000000000448,B1715,1,28669,0.036161881,0.038451797,-1.1228452347694415
Region1G,470,FD,11.600000000000449,B1715,1,28670,0.03604225,0.037942344,-1.1502565173928359
Region1G,470,FD,11.70000000000045,B1715,1,28671,0.035631419,0.037250817,-1.1375405022908667
Region1G,470,FD,11.800000000000452,B1715,1,28672,0.035630836,0.037128268,-1.0668050079483036
Region1G,470,FD,11.900000000000453,B1715,1,28673,0.035325047,0.037165616,-0.9725401242332907
Region1G,470,FD,12.000000000000455,B1715,1,28674,0.035676937,0.036964286,-0.9128386821283376
Region1G,470,FD,12.100000000000456,B1715,1,28675,0.036913515,0.036604225,-0.8337613021812664
Region1G,470,FD,12.200000000000458,B1715,1,28676,0.03919993,0.037826214,-0.7487030739836981
Region1G,470,FD,12.300000000000459,B1715,1,28677,0.040188492,0.037656396,-0.629655044595633
Region1G,470,FD,12.40000000000046,B1715,1,28678,0.038593021,0.037903245,-0.46619492723217043
Region1G,470,FD,12.500000000000462,B1715,1,28679,0.03876634,0.038026961,-0.2390822843310874
Region1G,470,FD,12.600000000000463,B1715,1,28680,0.038438375,0.036803221,0.062134206223911324
Region1G,470,FD,12.700000000000465,B1715,1,28681,0.039851774,0.037114846,0.35678125794129767
Region1G,470,FD,12.800000000000466,B1715,1,28682,0.041401727,0.036900677,0.597186418958268
Region1G,470,FD,12.900000000000468,B1715,1,28683,0.043742997,0.037521592,0.8265487256805047
Region1G,470,FD,13.000000000000469,B1715,1,28684,0.047413049,0.038397526,1.096853982594959
Region1G,470,FD,13.10000000000047,B1715,1,28685,0.048922152,0.038895308,1.3485331305825898
Region1G,470,FD,13.200000000000472,B1715,1,28686,0.047820962,0.037714753,1.5492272557635016
Region1G,470,FD,13.300000000000473,B1715,1,28687,0.048602358,0.037867647,1.6648935002651528
Region1G,470,FD,13.400000000000475,B1715,1,28688,0.048193277,0.037620798,1.7338203189102943
Region1G,470,FD,13.500000000000476,B1715,1,28689,0.047813959,0.037947012,1.705897242669378
Region1G,470,FD,13.600000000000477,B1715,1,28690,0.046151961,0.037578782,1.5796352821346957
Region1G,470,FD,13.700000000000479,B1715,1,28691,0.044551237,0.037989029,1.3889364658033
Region1G,470,FD,13.80000000000048,B1715,1,28692,0.044003268,0.037086835,1.1969820295261677
Region1G,470,FD,13.900000000000482,B1715,1,28693,0.042543768,0.037201797,0.9738314026695533
Region1G,470,FD,14.000000000000483,B1715,1,28694,0.042421218,0.037676237,0.7567470427504273
Region1G,470,FD,14.100000000000485,B1715,1,28695,0.041278595,0.037630719,0.5449049744646661
Region1G,470,FD,14.200000000000486,B1715,1,28696,0.040797736,0.037570612,0.36815738394756053
Region1G,470,FD,14.300000000000487,B1715,1,28697,0.041151377,0.038901144,0.26128363579854375
Region1G,470,FD,14.400000000000489,B1715,1,28698,0.041014823,0.038744164,0.17178385123496412
Region1G,470,FD,14.50000000000049,B1715,1,28699,0.040744048,0.038934407,0.14625399422157842
Region1G,470,FD,14.600000000000492,B1715,1,28700,0.040599323,0.038985177,0.17886186952085958
Region1G,470,FD,14.700000000000493,B1715,1,28701,0.04182598,0.039903711,0.2347370511638348
Region1G,470,FD,14.800000000000495,B1715,1,28702,0.042814542,0.040530462,0.30950873524424183
Region1G,470,FD,14.900000000000496,B1715,1,28703,0.0435405,0.040432423,0.3717741477261176
Region1G,470,FD,15.000000000000497,B1715,1,28704,0.045275444,0.040496615,0.4028280193970446
Region1G,470,FD,15.100000000000499,B1715,1,28705,0.045129552,0.040713119,0.42674144647144635
Region1G,470,FD,15.2000000000005,B1715,1,28706,0.045361228,0.040702614,0.4329163068798177
Region1G,470,FD,15.300000000000502,B1715,1,28707,0.043953665,0.039830182,0.42998260548691714
Region1G,470,FD,15.400000000000503,B1715,1,28708,0.042599206,0.039522059,0.37643764879336605
Region1G,470,FD,15.500000000000504,B1715,1,28709,0.040273109,0.036688259,0.29278515049650805
Region1G,470,FD,15.600000000000506,B1715,1,28710,0.039199346,0.036254669,0.1609730898599529
Region1G,470,FD,15.700000000000507,B1715,1,28711,0.039777661,0.036636321,0.0417948627545792
Region1G,470,FD,15.800000000000509,B1715,1,28712,0.038772759,0.036987045,-0.08988216706375272
Region1G,470,FD,15.90000000000051,B1715,1,28713,0.03886613,0.037655812,-0.22067399376272287
Region1G,470,FD,16.00000000000051,B1715,1,28714,0.038581349,0.037250817,-0.3216042694779018
Region1G,470,FD,16.100000000000513,B1715,1,28715,0.039171919,0.037938259,-0.3258375164116195
Region1G,470,FD,16.200000000000514,B1715,1,28716,0.038782096,0.03764239,-0.2593934133773577
Region1G,470,FD,16.300000000000516,B1715,1,28717,0.038085901,0.037913165,-0.19042554841785816
Region1G,470,FD,16.400000000000517,B1715,1,28718,0.037498249,0.037079248,-0.10171097278355785
Region1G,470,FD,16.50000000000052,B1715,1,28719,0.040913866,0.038024627,-0.026480556811850835
Region1G,470,FD,16.60000000000052,B1715,1,28720,0.042790033,0.038255719,0.03928610312793509
Region1G,470,FD,16.70000000000052,B1715,1,28721,0.043066643,0.03797619,0.07909892320290288
Region1G,470,FD,16.800000000000523,B1715,1,28722,0.042805789,0.038377684,0.12130581408208022
Region1G,470,FD,16.900000000000524,B1715,1,28723,0.041956699,0.038280812,0.16144554013466159
Region1G,470,FD,17.000000000000526,B1715,1,28724,0.041493931,0.038151844,0.19096885696797006
Region1G,470,FD,17.100000000000527,B1715,1,28725,0.040560808,0.037854225,0.12351404582469283
Region1G,470,FD,17.20000000000053,B1715,1,28726,0.040043184,0.037197712,0.00619369317778733
Region1G,470,FD,17.30000000000053,B1715,1,28727,0.039084967,0.037153361,-0.14444340995981275
Region1G,470,FD,17.40000000000053,B1715,1,28728,0.038621032,0.037173203,-0.2821206927282669
Region1G,470,FD,17.500000000000533,B1715,1,28729,0.038011204,0.037244398,-0.415563534255022
Region1G,470,FD,17.600000000000534,B1715,1,28730,0.038061391,0.037436391,-0.5265598551792448
Region1G,470,FD,17.700000000000536,B1715,1,28731,0.037153945,0.037191293,-0.6378779818096122
Region1G,470,FD,17.800000000000537,B1715,1,28732,0.037267157,0.037434057,-0.7597809096253276
Region1G,470,FD,17.90000000000054,B1715,1,28733,0.036456583,0.037144608,-0.8457422935651213
Region1G,470,FD,18.00000000000054,B1715,1,28734,0.036768791,0.036954365,-0.9284991725256279
Region1G,470,FD,18.10000000000054,B1715,1,28735,0.036044585,0.037027894,-0.9825887770307807
Region1G,470,FD,18.200000000000543,B1715,1,28736,0.036121615,0.038015289,-1.039328569558731
Region1G,470,FD,18.300000000000544,B1715,1,28737,0.035794818,0.036847572,-1.0602811178398706
Region1G,470,FD,18.400000000000546,B1715,1,28738,0.03606676,0.037910247,-1.085608924583776
Region1G,470,FD,18.500000000000547,B1715,1,28739,0.035762722,0.036752451,-1.0853533387558947
Region1G,470,FD,18.60000000000055,B1715,1,28740,0.0360831,0.037560107,-1.1163869362773744
Region1G,470,FD,18.70000000000055,B1715,1,28741,0.036171218,0.036813142,-1.0980047146407526
Region1G,470,FD,18.80000000000055,B1715,1,28742,0.036844655,0.038263889,-1.0867361928661343
Region1G,470,FD,18.900000000000553,B1715,1,28743,0.036367297,0.036978875,-1.0688169297393921
Region1G,470,FD,19.000000000000554,B1715,1,28744,0.036219655,0.037917834,-1.0562754600872462
Region1G,470,FD,19.100000000000556,B1715,1,28745,0.036286181,0.036315943,-1.0553881972166146
Region1G,470,FD,19.200000000000557,B1715,1,28746,0.036148459,0.037374533,-1.0458322928303343
Region1G,470,FD,19.30000000000056,B1715,1,28747,0.03685049,0.03753268,-1.0396445922683581
Region1G,470,FD,19.40000000000056,B1715,1,28748,0.036599556,0.038042717,-1.0412615835421501
Region1G,470,FD,19.50000000000056,B1715,1,28749,0.036729108,0.038322829,-1.0549926766400166
Region1G,470,FD,19.600000000000563,B1715,1,28750,0.036554622,0.037770775,-0.9874233320377167
Region1G,470,FD,19.700000000000564,B1715,1,28751,0.036967204,0.037774276,-0.8937199282170418
Region1G,470,FD,19.800000000000566,B1715,1,28752,0.037073996,0.038746499,-0.7140095544306141
Region1G,470,FD,19.900000000000567,B1715,1,28753,0.036672502,0.038325747,-0.5498869166681747
Region1G,470,FD,20.00000000000057,B1715,1,28754,0.038139589,0.037036064,-0.37833721537092724
Region1G,470,FD,-20.0,B1715,2,29387,0.037246148,0.036862162,-0.8032822514632351
Region1G,470,FD,-19.9,B1715,2,29388,0.037356443,0.03734944,-0.8405244133878433
Region1G,470,FD,-19.799999999999997,B1715,2,29389,0.037324346,0.038663632,-0.8537270630515843
Region1G,470,FD,-19.699999999999996,B1715,2,29390,0.036892507,0.037610294,-0.8566333594848983
Region1G,470,FD,-19.599999999999994,B1715,2,29391,0.037111345,0.038258053,-0.8696352475368732
Region1G,470,FD,-19.499999999999993,B1715,2,29392,0.037414216,0.038581349,-0.8898132947959149
Region1G,470,FD,-19.39999999999999,B1715,2,29393,0.037754435,0.037737512,-0.912572349929916
Region1G,470,FD,-19.29999999999999,B1715,2,29394,0.037689076,0.037266573,-0.9302310775755105
Region1G,470,FD,-19.19999999999999,B1715,2,29395,0.037757353,0.038024043,-0.913498713634749
Region1G,470,FD,-19.099999999999987,B1715,2,29396,0.036587885,0.037089753,-0.899583216056399
Region1G,470,FD,-18.999999999999986,B1715,2,29397,0.036231909,0.036538866,-0.8799882098337336
Region1G,470,FD,-18.899999999999984,B1715,2,29398,0.036106443,0.036320612,-0.8714556846536041
Region1G,470,FD,-18.799999999999983,B1715,2,29399,0.03681781,0.036790383,-0.8949938970227398
Region1G,470,FD,-18.69999999999998,B1715,2,29400,0.036804972,0.036611228,-0.9213823081438735
